Country Name,Series Name,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
Marshall Islands,"Electricity production from oil, gas and coal sources (% of total)",,,,,,,,,,,,,,,,,,,,,,,,,
Mauritania,"Electricity production from oil, gas and coal sources (% of total)",,,,,,,,,,,,,,,,,,,,,,,,,
Mauritius,"Electricity production from oil, gas and coal sources (% of total)",75.48248749,72.36671001,79.24290221,70.35995501,71.27158556,72.41025641,72.76657061,72.65588915,75,77.74468085,77.60649087,76.76965194,76.36786962,75.67869096,79.78762358,79.2992492,79.39750693,79.7071842,77.27727728,,,,,,
Mexico,"Electricity production from oil, gas and coal sources (% of total)",73.80009911,77.33127084,73.86977181,76.19885742,78.81656915,80.47758923,83.42837306,81.68177016,80.49392267,80.45088867,81.98113634,78.81662737,83.11397776,81.24607584,81.74638564,83.27073053,82.68398996,79.2212832,80.87601,,,,,,
"Micronesia, Fed. Sts.","Electricity production from oil, gas and coal sources (% of total)",,,,,,,,,,,,,,,,,,,,,,,,,
Moldova,"Electricity production from oil, gas and coal sources (% of total)",94.07843745,94.15503876,93.76344086,93.27506243,93.70722751,93.49214569,93.68614972,93.5290079,93.70617696,93.81155614,93.61666102,93.54035204,94.22394321,93.34205791,93.91634981,95.3636677,93.03050546,93.79555223,94.63142341,,,,,,
Monaco,"Electricity production from oil, gas and coal sources (% of total)",,,,,,,,,,,,,,,,,,,,,,,,,
Mongolia,"Electricity production from oil, gas and coal sources (% of total)",100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,98.30677291,96.83779762,96.91637947,,,,,,
Montenegro,"Electricity production from oil, gas and coal sources (% of total)",,,,,,,,,34.84636872,40.71815718,40.1119403,45.57991513,24.96376812,31.62605669,54.6686747,48.06610408,36.52724968,44.78411598,50.34965035,,,,,,
Morocco,"Electricity production from oil, gas and coal sources (% of total)",84.67593614,86.29703886,93.60217138,93.92054731,92.84195135,93.14735806,89.99276149,89.79384355,93.85692068,94.05457108,93.99909534,94.03210117,86.00614803,82.56590064,89.21058946,91.37003841,85.35204155,87.61218952,81.46658014,,,,,,
Mozambique,"Electricity production from oil, gas and coal sources (% of total)",2.786069652,0.393356643,0.311284047,0.45379538,0.370214556,0.298930145,0.339231686,0.392692505,0.158073015,0.135712832,0.080865887,0.085939049,0.076637387,0.11400456,0.118835413,0.138467625,2.343068144,8.842425609,13.58911264,,,,,,
Myanmar,"Electricity production from oil, gas and coal sources (% of total)",62.06974128,77.07175646,77.62448804,63.03243454,61.14310087,58.34648777,61.75115207,57.06899626,50.18284574,46.0577547,43.44428817,38.5231048,24.52613441,32.32135755,23.81434941,27.63697354,27.95786723,37.63509218,41.14589856,,,,,,
Namibia,"Electricity production from oil, gas and coal sources (% of total)",4.984423676,2.649656526,3.308519438,0.781805259,0,0.419874038,0.140745954,0.870195794,0.240963855,5.853051059,2.157360406,11.25954198,5.436241611,4.444444444,1.818181818,2.191113816,4.432757325,0.867823765,2.213541667,,,,,,
Nauru,"Electricity production from oil, gas and coal sources (% of total)",,,,,,,,,,,,,,,,,,,,,,,,,
Nepal,"Electricity production from oil, gas and coal sources (% of total)",9.153122327,9.52,4.533152909,1.627486438,0.964113551,0.188412624,0.17644464,0.578990902,0.631662061,0.473071325,0.32234957,0.320056899,0.417335474,0.093516209,0.057273769,0.53490991,0.284333239,0.026336582,0,,,,,,
Netherlands,"Electricity production from oil, gas and coal sources (% of total)",93.43873883,91.81144707,91.10239852,90.67956399,90.68468872,90.25848866,90.12270446,89.46687217,86.85761752,86.75745955,87.19155613,85.76130616,85.28907301,85.84388363,83.90354764,82.25328661,83.39329244,83.01069446,82.23312438,,,,,,
New Caledonia,"Electricity production from oil, gas and coal sources (% of total)",,,,,,,,,,,,,,,,,,,,,,,,,
New Zealand,"Electricity production from oil, gas and coal sources (% of total)",29.72594249,24.17579496,30.29854298,28.32827987,36.31608208,30.27640355,33.78375064,27.73028774,35.57531186,35.34700243,34.29479121,35.61150259,28.16146181,26.68359166,23.84731246,28.04762335,25.62401775,20.67118722,19.78961656,,,,,,
Nicaragua,"Electricity production from oil, gas and coal sources (% of total)",58.2396088,72.15357458,72.62234534,78.604849,80.1984127,75.41984733,72.94372294,72.27926078,65.38839725,69.94256541,71.00997506,64.47485867,69.09933391,62.99535392,66.0041841,57.18184073,47.6956313,46.13135403,49.94540293,,,,,,
Niger,"Electricity production from oil, gas and coal sources (% of total)",,,,100,100,100,100,100,99.12663755,99.08256881,99.10714286,98.68421053,98.83268482,98.97610922,100,100,99.09706546,99.09706546,99.24670433,,,,,,
Nigeria,"Electricity production from oil, gas and coal sources (% of total)",65.29751194,61.78280723,61.78755672,61.78447749,61.78372785,61.78231608,63.09948474,66.59938208,66.99944773,72.89917785,72.90016538,72.89909995,77.09966122,75.59817771,78.23851446,80.28635129,81.56008725,82.40868707,81.80487494,,,,,,
North Macedonia,"Electricity production from oil, gas and coal sources (% of total)",86.63300163,84.63393871,79.76103745,82.82190574,90.16032694,87.57182729,79.60819234,77.77111144,78.50763469,76.44875821,84.45675592,86.68990651,81.40011716,66.51515152,78.78384376,83.32801022,73.85953397,75.95831783,64.06305349,,,,,,
Northern Mariana Islands,"Electricity production from oil, gas and coal sources (% of total)",,,,,,,,,,,,,,,,,,,,,,,,,
Norway,"Electricity production from oil, gas and coal sources (% of total)",0.293228592,0.264534359,0.305020157,0.204896464,0.282707064,0.271038084,0.431240567,0.461369395,0.386170717,0.525482173,0.687668978,0.429187589,3.330304858,4.05800159,3.365513967,1.92916178,1.982973111,1.970600314,1.930212198,,,,,,
Oman,"Electricity production from oil, gas and coal sources (% of total)",100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,,,,,
Pakistan,"Electricity production from oil, gas and coal sources (% of total)",63.90475424,65.25493672,70.07145029,71.8260027,70.68617976,68.17737504,64.48843251,66.75658947,64.3849662,65.13597996,66.77433855,67.90735243,67.50422098,62.67269876,64.47365654,64.20286086,64.10315539,63.47253898,63.08710908,,,,,,
Palau,"Electricity production from oil, gas and coal sources (% of total)",,,,,,,,,,,,,,,,,,,,,,,,,
Panama,"Electricity production from oil, gas and coal sources (% of total)",27.82029129,48.38940587,31.13537118,29.56824228,50.78064012,35.40525222,48.99569584,33.98715501,35.6958984,39.82300885,42.30173482,37.92996109,43.31164136,42.8958418,47.31526464,37.06846449,42.07412369,44.20157209,34.67365967,,,,,,
Papua New Guinea,"Electricity production from oil, gas and coal sources (% of total)",,,,,,,,,,,,,,,,,,,,,,,,,
Paraguay,"Electricity production from oil, gas and coal sources (% of total)",0.021626298,0.021618222,0.028862805,0,0,0,0,0,0,0,0,0,0,0.001849591,0.001735358,0.004980493,0.00496845,0.010853442,0.001793915,,,,,,
Peru,"Electricity production from oil, gas and coal sources (% of total)",25.57530506,25.00672948,22.93067227,18.01245355,14.47685051,17.08593004,18.29087419,27.11193568,27.73049924,26.70516851,33.2899001,39.86740672,39.40903155,42.2791864,43.23993575,44.749681,46.06031352,47.63154442,47.26948664,,,,,,
Philippines,"Electricity production from oil, gas and coal sources (% of total)",66.56531899,66.37644908,55.50782004,57.10973725,62.7077577,64.35719149,66.58103513,66.26874207,67.6348401,63.97161122,68.40012749,66.0840828,67.41493193,73.69135839,71.31230485,71.53083474,73.55645311,74.35996997,74.56347906,,,,,,
Poland,"Electricity production from oil, gas and coal sources (% of total)",98.17930252,98.1793125,98.29858358,98.31743194,98.01142491,97.95086281,98.48009119,97.69649295,97.3017334,97.10818342,96.41032747,95.67384138,94.21787839,92.98741478,91.86294584,89.49360279,89.50628574,87.36025942,86.08137957,,,,,,
Portugal,"Electricity production from oil, gas and coal sources (% of total)",58.32063752,63.63893387,79.72689565,69.73854099,65.35262519,78.10733844,61.34863825,71.9320945,81.4562224,67.00428195,64.80723303,67.16437603,62.43280385,46.57763871,52.89855072,56.93127962,41.08916769,38.76710483,51.8730134,,,,,,
Puerto Rico,"Electricity production from oil, gas and coal sources (% of total)",,,,,,,,,,,,,,,,,,,,,,,,,
Qatar,"Electricity production from oil, gas and coal sources (% of total)",100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,,,,,
Romania,"Electricity production from oil, gas and coal sources (% of total)",59.89360958,54.76858083,53.68171958,61.03901105,62.18579438,60.60655887,67.05114255,60.94621144,56.62733745,61.73341627,61.55043536,56.20112076,52.71124504,47.33829327,54.73797964,55.09579066,45.73083231,40.48648814,42.59579503,,,,,,
Russian Federation,"Electricity production from oil, gas and coal sources (% of total)",67.49250457,67.69819012,66.19151662,65.89824158,64.61707819,65.38312763,66.19167301,65.19128298,65.71235724,66.4041897,66.41618948,68.09205426,65.52116318,67.11864309,67.44589986,67.50446315,66.15518883,66.01329338,65.48122554,,,,,,
Rwanda,"Electricity production from oil, gas and coal sources (% of total)",,,,,,,,,,,,,,,,,,,,,,,,,
Samoa,"Electricity production from oil, gas and coal sources (% of total)",,,,,,,,,,,,,,,,,,,,,,,,,
San Marino,"Electricity production from oil, gas and coal sources (% of total)",,,,,,,,,,,,,,,,,,,,,,,,,
Sao Tome and Principe,"Electricity production from oil, gas and coal sources (% of total)",,,,,,,,,,,,,,,,,,,,,,,,,
Saudi Arabia,"Electricity production from oil, gas and coal sources (% of total)",69.40564968,68.30042836,71.80271394,73.71524118,81.10538403,83.69080544,86.7379085,86.99796716,86.57366401,85.61129667,85.67244863,84.13858962,72.56981233,70.21164925,69.79050452,72.37374853,76.702803,75.06366138,76.21003972,,,,,,
Senegal,"Electricity production from oil, gas and coal sources (% of total)",96.28195198,96.38109306,96.42346209,90.02493766,91.49048626,79.74559687,74.95344507,78.00353357,81.80031447,87.00287003,90.06024096,88.60531991,88.13855843,86.37841352,86.03617899,86.72463768,87.78433024,87.77927322,87.78761062,,,,,,
Serbia,"Electricity production from oil, gas and coal sources (% of total)",65.92177279,65.90139653,58.93445076,64.85061511,64.56020495,66.48602396,72.14556354,70.49036778,67.01211822,69.94325813,72.53898769,74.03274416,72.05387205,68.22542287,77.20650116,74.30814741,73.93122084,67.00651797,73.08418673,,,,,,
Seychelles,"Electricity production from oil, gas and coal sources (% of total)",,,,,,,,,,,,,,,,,,,,,,,,,
Sierra Leone,"Electricity production from oil, gas and coal sources (% of total)",,,,,,,,,,,,,,,,,,,,,,,,,
Singapore,"Electricity production from oil, gas and coal sources (% of total)",98.17830322,98.27312775,98.3401084,98.45255013,97.14104385,97.27094392,97.19800747,97.39751705,97.49823359,97.58125856,97.63207157,97.48543759,97.41075979,97.40085095,97.36190186,97.31110685,97.13565011,97.06156339,96.92353466,,,,,,
Sint Maarten (Dutch part),"Electricity production from oil, gas and coal sources (% of total)",,,,,,,,,,,,,,,,,,,,,,,,,
Slovak Republic,"Electricity production from oil, gas and coal sources (% of total)",39.56811559,39.0914037,37.29941292,31.3559322,30.28001005,27.35936918,30.68159814,30.4432042,28.40329166,26.75434386,27.06869353,25.85883171,26.51336857,25.0728226,27.48161765,25.64600395,22.26274812,19.43789598,19.97596876,,,,,,
Slovenia,"Electricity production from oil, gas and coal sources (% of total)",38.44110504,38.14831002,36.14839391,36.39900176,36.92105627,38.74503357,40,36.61842708,37.38837071,38.76281839,39.64634714,35.45947924,35.07285253,35.95201476,36.51900723,36.56418832,34.10715415,24.32558411,32.43571573,,,,,,
Solomon Islands,"Electricity production from oil, gas and coal sources (% of total)",,,,,,,,,,,,,,,,,,,,,,,,,
Somalia,"Electricity production from oil, gas and coal sources (% of total)",,,,,,,,,,,,,,,,,,,,,,,,,
South Africa,"Electricity production from oil, gas and coal sources (% of total)",92.83527634,92.39877016,93.13448623,93.06283289,93.74990993,93.30493585,94.10632741,93.94471423,94.66939332,94.73552029,95.21266795,94.32292706,94.11786156,94.33738038,93.88001972,94.70760612,93.81970994,93.17756372,92.78540626,,,,,,
South Sudan,"Electricity production from oil, gas and coal sources (% of total)",,,,,,,,,,,,,,,,99.5505618,99.57627119,99.59016393,99.39393939,,,,,,
Spain,"Electricity production from oil, gas and coal sources (% of total)",50.88793372,50.09359229,57.78310022,55.95393829,51.36891967,59.78567588,54.14611776,57.69775747,63.63834234,61.70098315,62.08342858,60.70300793,56.16423807,46.17055511,49.84890218,49.20018235,40.01883139,38.80319623,44.06714376,,,,,,
Sri Lanka,"Electricity production from oil, gas and coal sources (% of total)",33.00291545,31.11032905,32.51940492,54.19760137,53.98908716,61.81741216,57.10212545,63.86156648,62.77348777,51,59.93334007,58.46076962,60.70498698,46.88454773,59.1525133,70.75875977,40.1230974,60.79768879,51.52480655,,,,,,
St. Kitts and Nevis,"Electricity production from oil, gas and coal sources (% of total)",,,,,,,,,,,,,,,,,,,,,,,,,
St. Lucia,"Electricity production from oil, gas and coal sources (% of total)",,,,,,,,,,,,,,,,,,,,,,,,,
St. Martin (French part),"Electricity production from oil, gas and coal sources (% of total)",,,,,,,,,,,,,,,,,,,,,,,,,
St. Vincent and the Grenadines,"Electricity production from oil, gas and coal sources (% of total)",,,,,,,,,,,,,,,,,,,,,,,,,
Sudan,"Electricity production from oil, gas and coal sources (% of total)",50.97674419,46.94811801,50.06190673,53.95095368,55.35211268,58.38991271,65.32498509,68.07037785,67.04129639,69.6969697,71.10137423,73.42898656,50.26960407,17.29563942,23.51271437,29.85375159,19.1462466,21.65084388,22.61822641,,,,,,
Suriname,"Electricity production from oil, gas and coal sources (% of total)",,,,11.60409556,13.36032389,20.6231454,27.3890143,34.39943141,47.29907773,33.11603651,25.85209003,22.05455601,23.2183908,29.81438515,39.3644285,36.76470588,40.06410256,37.66055046,39.94685562,,,,,,
Sweden,"Electricity production from oil, gas and coal sources (% of total)",4.74846856,4.274801469,4.31418644,3.071658255,3.632538135,4.838445808,6.452994925,2.982732589,2.127364001,2.643663722,2.184474174,2.064792453,2.319112178,4.430823117,2.529050807,1.525511308,1.544785044,1.039373771,1.085030044,,,,,,
Switzerland,"Electricity production from oil, gas and coal sources (% of total)",1.851851852,2.393104777,1.744499294,1.639344262,1.536772777,1.703200183,1.788990826,1.794410084,1.87578951,1.585232393,1.378708289,1.275434095,1.220884016,1.659298734,1.621931052,1.423539771,1.185972061,0.80311546,1.069640074,,,,,,
Syrian Arab Republic,"Electricity production from oil, gas and coal sources (% of total)",86.67486675,87.23947256,88.08010868,87.18721497,87.23420186,91.25049084,90.66129415,86.98444368,87.61986546,89.41876995,90.99943067,93.00636228,95.69132724,94.41535777,92.15719064,90.77199384,87.96823614,88.89258081,97.69028578,,,,,,
Tajikistan,"Electricity production from oil, gas and coal sources (% of total)",2.084969654,1.89294134,2.342216877,1.558222784,1.223751912,0.901842896,1.047913259,0.921714875,0.719719134,1.381753764,2.172173317,2.149006007,1.346404418,0.212960146,0.234018968,0.435960881,0.257084429,0.971345313,1.526628598,,,,,,
Tanzania,"Electricity production from oil, gas and coal sources (% of total)",24.49192288,3.348837209,6.285218899,13.63268608,5.206463196,3.750884643,4.136893569,39.75434392,49.9859353,58.32366589,39.62715105,39.57621326,44.21008226,48.3124763,60.20027489,67.81177313,70.49318297,57.7102428,65.84590945,,,,,,
Thailand,"Electricity production from oil, gas and coal sources (% of total)",91.90676421,93.89463865,95.11100745,93.1889932,93.36360086,92.51557154,92.77501859,94.17627081,94.45524482,93.08284442,93.08610805,93.4021136,93.10282087,94.39011547,91.9520998,91.60912927,91.72206998,91.48546525,91.46152115,,,,,,
Timor-Leste,"Electricity production from oil, gas and coal sources (% of total)",,,,,,,,,,,,,,,,,,,,,,,,,
Togo,"Electricity production from oil, gas and coal sources (% of total)",35.41666667,42.85714286,51.86915888,42.85714286,59.3495935,42.76315789,29.54545455,55.37634409,59.78835979,57.46606335,47.95918367,24.3902439,25,45.81005587,13.28125,15.31531532,18.27956989,13.79310345,24.69135802,,,,,,
Tonga,"Electricity production from oil, gas and coal sources (% of total)",,,,,,,,,,,,,,,,,,,,,,,,,
Trinidad and Tobago,"Electricity production from oil, gas and coal sources (% of total)",99.63913392,99.65177017,99.65694683,99.63363253,99.48618001,99.53933381,99.81357775,99.64230171,99.68829697,99.37413074,99.75247525,99.74130125,99.75774576,100,100,100,100,100,100,,,,,,
Tunisia,"Electricity production from oil, gas and coal sources (% of total)",99.48131557,99.20748487,99.09972992,99.17893545,99.31530899,99.20614813,98.23737821,98.34170854,98.52302346,99.00467039,99.33037339,99.51959897,98.84605298,95.93818715,97.84809359,97.098721,96.32228932,95.68817372,96.0764383,,,,,,
Turkiye,"Electricity production from oil, gas and coal sources (% of total)",61.0894904,61.66525553,70.01717623,75.01801124,80.12466898,73.71715611,74.67936634,69.25042137,75.40319593,74.69185872,80.90604412,82.61347257,80.37646552,73.56302792,74.61823159,72.71561947,71.05482316,78.97389696,67.84588762,,,,,,
Turkmenistan,"Electricity production from oil, gas and coal sources (% of total)",99.94735734,99.93627867,99.94356659,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,,,,,
Turks and Caicos Islands,"Electricity production from oil, gas and coal sources (% of total)",,,,,,,,,,,,,,,,,,,,,,,,,
Tuvalu,"Electricity production from oil, gas and coal sources (% of total)",,,,,,,,,,,,,,,,,,,,,,,,,
Uganda,"Electricity production from oil, gas and coal sources (% of total)",,,,,,,,,,,,,,,,,,,,,,,,,
Ukraine,"Electricity production from oil, gas and coal sources (% of total)",49.78855735,47.30199367,49.75573443,48.25625186,48.94938167,49.50856129,49.68314392,45.71883755,45.58906585,46.62091879,47.43721051,47.21215457,45.25829546,45.69502404,47.96099473,48.89621552,49.24266672,45.83871411,41.27001752,,,,,,
United Arab Emirates,"Electricity production from oil, gas and coal sources (% of total)",100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,99.90585754,99.74169298,99.76759889,,,,,,
United Kingdom,"Electricity production from oil, gas and coal sources (% of total)",69.76487771,69.89079952,71.16851472,74.47692821,73.28149845,73.52045658,74.17034167,75.38808724,74.4298554,75.61243423,78.46202392,80.21671907,74.23278679,76.37854776,71.06622002,68.4682032,64.59252883,60.96876463,53.180856,,,,,,
United States,"Electricity production from oil, gas and coal sources (% of total)",70.52875372,71.28019842,70.64335903,71.59345088,72.19882824,70.98737606,71.28935205,71.38570134,72.10486012,71.32592173,71.96688649,71.39217772,69.45036425,70.27776508,68.41785822,68.86283964,67.82464847,67.46195321,67.07870147,,,,,,
Uruguay,"Electricity production from oil, gas and coal sources (% of total)",8.827644096,3.877508361,22.8940784,6.615709014,0.205405405,0.322748568,0.128220072,18.4152355,12.49674564,35.12551184,12.94292383,39.09225681,31.26198263,12.3783538,27.95823666,38.25611022,19.14765906,9.273914714,11.44104803,,,,,,
Uzbekistan,"Electricity production from oil, gas and coal sources (% of total)",87.45602988,87.45533769,87.45481795,87.45518948,87.45439003,87.45487731,84.57489879,81.98,82.45934959,82.01099764,86.92543412,77.00404858,81.32132132,79.0212766,80.45801527,78.64761905,78.67158672,78.64620939,79.34706704,,,,,,
Vanuatu,"Electricity production from oil, gas and coal sources (% of total)",,,,,,,,,,,,,,,,,,,,,,,,,
"Venezuela, RB","Electricity production from oil, gas and coal sources (% of total)",26.64062,28.40350053,24.83534475,26.25159785,32.93201212,35.18486261,34.16427391,28.89540547,26.71657937,26.10168264,27.27774178,27.20604877,28.11339689,32.50999868,29.0697773,32.58859214,32.1654758,31.73729577,36.3049579,,,,,,
Vietnam,"Electricity production from oil, gas and coal sources (% of total)",39.07066695,48.84267798,41.53402097,45.21667106,40.50575013,49.16191753,53.60781918,61.44041204,68.32600268,66.15641479,65.50561127,64.51850237,63.86774872,70.85971992,60.53981859,54.98078101,58.33799798,57.01859349,63.2679423,,,,,,
Virgin Islands (U.S.),"Electricity production from oil, gas and coal sources (% of total)",,,,,,,,,,,,,,,,,,,,,,,,,
West Bank and Gaza,"Electricity production from oil, gas and coal sources (% of total)",,,,,,,,,,,,,,,,,,,,,,,,,
"Yemen, Rep.","Electricity production from oil, gas and coal sources (% of total)",100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,,,,,
Zambia,"Electricity production from oil, gas and coal sources (% of total)",0.692607984,0.841772984,0.669757857,0.615542447,0.629485081,0.625536612,0.625827416,0.564174894,0.593106535,0.134269779,0.124442601,0.125865324,0.121297887,0.124425727,0.130457471,0.145536869,0.142857143,2.836977581,3.006176055,,,,,,
Zimbabwe,"Electricity production from oil, gas and coal sources (% of total)",70.90983831,70.74282242,58.99026936,54.33881344,62.49683784,55.64224991,39.26582566,43.3995267,47.56774056,32.11687986,28.42686293,24.10491803,24.35879852,31.99076746,42.14409722,39.60665001,46.06060606,44.39457411,47.27572356,,,,,,
Africa Eastern and Southern,"Electricity production from oil, gas and coal sources (% of total)",76.47347977,73.94500344,73.86948891,73.52170477,72.93905389,72.25873316,73.23732542,73.18742277,73.16971933,72.73323696,72.81048002,72.24509005,70.88495015,69.91778642,69.50104329,69.78043878,68.47577241,66.60676641,65.92812675,,,,,,
Africa Western and Central,"Electricity production from oil, gas and coal sources (% of total)",38.97051378,41.03519223,40.15095872,38.43526581,38.44381856,42.01800572,42.88588874,46.13285411,46.88588952,47.13543103,50.00042743,47.33791531,48.06714093,51.50470693,54.1090206,54.03143734,54.05665397,56.05383578,60.80822437,,,,,,
Arab World,"Electricity production from oil, gas and coal sources (% of total)",85.07144894,85.23115615,86.29818877,87.23554707,89.12796022,90.70416925,91.25781987,91.41246379,89.77023574,89.60793652,89.6700214,90.01348423,86.51350524,85.54525001,85.73557281,86.44176856,86.75298063,85.9417108,85.79925786,,,,,,
Caribbean small states,"Electricity production from oil, gas and coal sources (% of total)",,,,,,,,,,,,,,,,,,,,,,,,,
Central Europe and the Baltics,"Electricity production from oil, gas and coal sources (% of total)",69.23669212,68.38401806,68.61974219,69.38114058,68.68042047,66.88313456,68.62832072,66.48198966,65.70680347,66.91705394,68.00459533,65.66299832,63.36704406,62.89115414,64.68092695,62.49812037,59.36274647,56.49410665,58.30016908,,,,,,
Early-demographic dividend,"Electricity production from oil, gas and coal sources (% of total)",72.82812199,73.21293217,74.22940294,75.27333541,76.54039316,77.17478641,77.55250976,77.09372992,76.64607484,76.20675835,77.56868888,78.09533987,77.88764732,77.19263405,76.6030416,77.45190984,76.89293295,77.61239608,78.0014498,,,,,,
East Asia & Pacific,"Electricity production from oil, gas and coal sources (% of total)",70.58020567,70.09029061,71.46273814,72.39111051,72.50304599,73.98245201,76.12526644,75.34972437,75.54092622,76.32278364,77.7897038,76.49935546,76.50343763,76.19990247,79.02630446,78.01849247,77.8155688,76.009424,74.56624231,,,,,,
East Asia & Pacific (excluding high income),"Electricity production from oil, gas and coal sources (% of total)",81.05787868,80.57309783,81.29809394,81.2190111,79.40612076,80.54218345,82.19668399,81.35147694,81.65391931,82.20194901,82.52523449,80.22345224,80.21420636,79.65957673,80.92094109,77.90983162,77.52252942,75.22400292,73.77420184,,,,,,
East Asia & Pacific (IDA & IBRD countries),"Electricity production from oil, gas and coal sources (% of total)",81.5534175,81.04507985,81.73904913,81.60792669,79.75776655,80.8760179,82.54186778,81.67066515,81.95644727,82.46013475,82.77635874,80.46081465,80.40874828,79.84656029,81.09914308,78.07271064,77.68104726,75.35700563,73.87038287,,,,,,
Euro area,"Electricity production from oil, gas and coal sources (% of total)",47.98396232,49.28626727,49.26414876,49.02686608,48.06822566,49.89107265,50.32416339,49.93237066,51.09850099,50.41169432,51.18173245,49.71810789,48.10624556,46.40095174,46.29299656,44.92150075,41.46645972,38.96365927,40.67540116,,,,,,
Europe & Central Asia,"Electricity production from oil, gas and coal sources (% of total)",54.31922487,54.51170355,54.33076726,54.68778203,54.23486982,55.09282622,56.33300183,55.24784571,55.59865669,56.12882637,56.8813074,56.52301655,54.71408675,54.00988443,54.18943943,52.77203865,50.73090609,49.44656456,48.97388388,,,,,,
Europe & Central Asia (excluding high income),"Electricity production from oil, gas and coal sources (% of total)",64.92954707,64.72237447,64.44513324,65.01242463,65.03771638,64.83360454,65.64199923,64.15406879,64.93268522,65.50235661,66.96720938,68.42874747,66.41754895,65.99381925,67.41458117,67.29042291,66.29616212,67.19472418,65.38535963,,,,,,
Europe & Central Asia (IDA & IBRD countries),"Electricity production from oil, gas and coal sources (% of total)",67.49203941,67.1850927,66.84670275,67.57460036,67.56443169,67.36861895,68.39841925,66.70789129,67.21938143,67.86449599,69.11996274,70.02814118,68.02249822,67.30310495,68.86201197,68.55679625,67.30089103,67.61554912,66.09898445,,,,,,
European Union,"Electricity production from oil, gas and coal sources (% of total)",50.08659621,50.71614375,50.58839601,50.63903561,49.6885337,51.2634881,52.34779343,51.14432885,51.66259454,51.7535308,52.33818983,50.72941428,49.20487525,47.55618485,47.56187913,45.67923887,42.73035535,40.21366515,41.5289177,,,,,,
Fragile and conflict affected situations,"Electricity production from oil, gas and coal sources (% of total)",54.60371751,54.26320873,53.32179264,53.84261327,55.86142077,56.47962601,55.83723116,54.18963495,49.76666298,49.54757265,49.89413551,51.34959645,50.55649454,53.19810494,51.84593417,52.97021269,52.06598861,51.19755964,51.38433681,,,,,,
Heavily indebted poor countries (HIPC),"Electricity production from oil, gas and coal sources (% of total)",16.95403088,17.23800972,16.43419323,16.09475468,16.1429357,17.10417926,18.57519569,20.44673702,21.31180072,20.95763371,21.66902803,22.10473737,20.91579997,20.07755906,21.94286051,22.18041478,21.78192426,22.90376962,25.75723913,,,,,,
High income,"Electricity production from oil, gas and coal sources (% of total)",59.07501328,59.88979097,59.97489337,60.81403439,61.14475489,61.50934883,62.59386547,62.05338949,62.22137985,62.10643704,63.0734187,62.38368321,60.828694,61.06855751,61.19180644,61.4677432,60.37761643,59.51652982,59.25086087,,,,,,
IBRD only,"Electricity production from oil, gas and coal sources (% of total)",69.30839242,69.29803402,69.99332052,70.51410339,70.73510403,71.44290887,72.72645862,72.30459716,72.34119214,72.88652158,73.85731416,73.56523969,73.35432861,73.27537068,74.1398672,73.24280219,72.93928469,72.06723561,71.34837046,,,,,,
IDA & IBRD total,"Electricity production from oil, gas and coal sources (% of total)",68.1740074,68.16956106,68.82653581,69.40374886,69.59664362,70.26772666,71.43834288,71.09631817,71.12852592,71.68792355,72.7005776,72.45215097,72.26995289,72.13499853,72.98057105,72.1154263,71.81664538,70.96976802,70.33914854,,,,,,
IDA blend,"Electricity production from oil, gas and coal sources (% of total)",66.62569642,66.78456251,68.79828892,70.08987624,69.24646001,67.24792619,63.70585752,64.56777262,63.8206348,64.12221435,66.21354497,64.16412683,66.03055516,62.72230348,64.58807572,64.0982529,64.43255775,63.59348304,63.3394275,,,,,,
IDA only,"Electricity production from oil, gas and coal sources (% of total)",34.08390355,34.60491297,33.89809579,35.95400136,36.51102908,38.08632441,38.90258167,40.32636443,40.7959306,41.53685301,42.12917456,44.21705138,43.71729475,43.43492353,42.08349076,41.5214052,40.16472582,40.16384987,42.59130817,,,,,,
IDA total,"Electricity production from oil, gas and coal sources (% of total)",50.78342551,50.90631109,51.02772849,52.41397184,52.29347899,52.38130943,51.07933775,52.14795526,51.9191321,52.35272878,53.40734188,53.53426672,53.96141752,52.32722616,52.26098945,51.69259219,51.19646136,50.82948953,52.18011039,,,,,,
Late-demographic dividend,"Electricity production from oil, gas and coal sources (% of total)",67.66251592,67.60378934,67.98416731,68.24623196,68.08782152,68.86604355,70.55398788,70.44062712,71.03613097,72.10308023,72.70905641,71.94430055,71.53714923,71.67511856,72.91826138,71.32354876,71.34445444,69.85325765,68.87661401,,,,,,
Latin America & Caribbean,"Electricity production from oil, gas and coal sources (% of total)",31.16206373,33.7109178,34.5478783,34.7145986,37.00695334,36.24954535,37.29604644,37.43537264,36.86038173,36.36957508,37.19154331,38.18158066,37.52363747,38.87278215,37.77957383,40.54278263,42.19096954,42.52226892,43.81112991,,,,,,
