Country Name,Series Name,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
Tunisia,Electricity production from nuclear sources (% of total),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
Turkiye,Electricity production from nuclear sources (% of total),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
Turkmenistan,Electricity production from nuclear sources (% of total),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
Turks and Caicos Islands,Electricity production from nuclear sources (% of total),,,,,,,,,,,,,,,,,,,,,,,,,
Tuvalu,Electricity production from nuclear sources (% of total),,,,,,,,,,,,,,,,,,,,,,,,,
Uganda,Electricity production from nuclear sources (% of total),,,,,,,,,,,,,,,,,,,,,,,,,
Ukraine,Electricity production from nuclear sources (% of total),44.66894605,43.57992655,41.91190155,45.15761755,44.07851716,44.93236236,45.17335523,47.80640554,47.74060986,46.69233516,47.15491896,46.6498084,47.76205369,47.21333701,46.29337054,45.44042992,42.95633589,48.5720566,,,,,,,
United Arab Emirates,Electricity production from nuclear sources (% of total),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
United Kingdom,Electricity production from nuclear sources (% of total),28.1075663,27.55241928,26.04599589,22.72133556,23.56211817,22.84169061,22.42580867,20.44556556,20.6405244,19.17774445,16.03884256,13.63874958,18.52140745,16.41839156,18.95612172,19.55754204,19.86283065,19.01262478,20.91385318,,,,,,
United States,Electricity production from nuclear sources (% of total),18.14605334,18.77048887,19.92470644,19.81472397,20.64701468,19.9811047,19.42999258,19.60760159,18.99150762,19.09223158,19.34899275,19.29099374,19.93112298,19.26644609,18.98484619,18.75791991,19.17383116,19.2302385,19.32377763,,,,,,
Uruguay,Electricity production from nuclear sources (% of total),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
Uzbekistan,Electricity production from nuclear sources (% of total),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
Vanuatu,Electricity production from nuclear sources (% of total),,,,,,,,,,,,,,,,,,,,,,,,,
"Venezuela, RB",Electricity production from nuclear sources (% of total),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
Vietnam,Electricity production from nuclear sources (% of total),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
Virgin Islands (U.S.),Electricity production from nuclear sources (% of total),,,,,,,,,,,,,,,,,,,,,,,,,
West Bank and Gaza,Electricity production from nuclear sources (% of total),,,,,,,,,,,,,,,,,,,,,,,,,
"Yemen, Rep.",Electricity production from nuclear sources (% of total),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
Zambia,Electricity production from nuclear sources (% of total),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
Zimbabwe,Electricity production from nuclear sources (% of total),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
Africa Eastern and Southern,Electricity production from nuclear sources (% of total),4.768023045,5.108086241,4.816205136,4.681261001,3.780810091,4.02618187,4.069472304,4.092129528,3.396172049,2.903757138,3.153267904,3.672837683,3.665910151,3.306397931,3.608978907,3.212862016,3.732574052,3.58003778,,,,,,,
Africa Western and Central,Electricity production from nuclear sources (% of total),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
Arab World,Electricity production from nuclear sources (% of total),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
Caribbean small states,Electricity production from nuclear sources (% of total),,,,,,,,,,,,,,,,,,,,,,,,,
Central Europe and the Baltics,Electricity production from nuclear sources (% of total),18.64469796,18.8887222,18.54666628,19.15329391,19.99963469,21.78643851,21.4375118,21.28337517,20.7779876,20.41098922,19.71945846,21.32540679,22.12161441,19.35259889,19.650032,20.27655214,20.03117071,20.54993138,13.65341674,,,,,,
Early-demographic dividend,Electricity production from nuclear sources (% of total),2.207194682,2.152574159,2.097603267,2.102210986,2.121919027,2.053703751,1.993266659,1.89482301,1.745876235,1.681550172,1.5803037,1.454049311,1.599696148,1.565459939,1.825471442,1.709732158,1.893491792,1.779698368,0.263741686,,,,,,
East Asia & Pacific,Electricity production from nuclear sources (% of total),14.18614823,14.70560442,14.07619361,13.49567632,12.84014319,11.86994394,10.43989754,10.64145516,10.67267967,9.895930246,8.43157241,8.345255131,8.338063186,7.726835695,5.032888023,3.814975944,3.557551171,3.784423601,1.945801147,,,,,,
East Asia & Pacific (excluding high income),Electricity production from nuclear sources (% of total),0.992558098,0.946800176,0.947108007,0.972870375,0.935011896,1.216112233,1.842769256,1.88643587,1.771133954,1.61748118,1.618533636,1.690361265,1.619490723,1.518198136,1.598686568,1.698603398,1.793876697,2.040674329,,,,,,,
East Asia & Pacific (IDA & IBRD countries),Electricity production from nuclear sources (% of total),1.005973516,0.957774119,0.958444489,0.984007917,0.945268256,1.227908696,1.859431584,1.902116407,1.784828041,1.628295503,1.627694206,1.700148405,1.627460186,1.525012855,1.604419163,1.704342949,1.799198023,2.046338537,,,,,,,
Euro area,Electricity production from nuclear sources (% of total),37.06847371,35.73814759,35.88857815,35.85755309,35.58923537,35.66450283,34.73379984,34.30730284,33.78918698,33.27461803,31.36909847,31.56990287,31.06791269,30.66085386,30.53137035,29.21658411,29.05278782,30.09943985,29.04817842,,,,,,
Europe & Central Asia,Electricity production from nuclear sources (% of total),26.21850959,25.59753998,25.76400036,25.33156957,25.70067371,25.90205124,25.59920468,25.26990433,24.72162809,24.30261132,23.0535672,22.86799325,23.01729232,22.65247425,22.64275636,21.99594108,21.81387322,22.36541722,16.07664658,,,,,,
Europe & Central Asia (excluding high income),Electricity production from nuclear sources (% of total),14.61031282,14.12889211,14.82629805,15.46349816,15.67657819,16.07976198,16.05747974,15.61445865,15.75986711,15.609734,15.36858116,15.11935363,15.40395017,15.26504342,15.1348854,15.06965908,14.3354666,15.07995875,0,,,,,,
Europe & Central Asia (IDA & IBRD countries),Electricity production from nuclear sources (% of total),13.07132764,12.65704751,13.29463103,13.89090382,14.06384169,14.43349315,14.36496235,14.01428217,14.14105641,14.0131376,13.95552815,13.9386936,14.24381745,14.10020536,13.9907607,13.97175405,13.29192785,13.95630706,0,,,,,,
European Union,Electricity production from nuclear sources (% of total),33.76471894,32.85037237,33.10829219,32.67972366,32.83053544,33.10700593,32.32026769,32.26305055,31.64034464,31.07237067,29.49361875,29.78487387,29.27049783,28.90236172,28.84252434,27.95115748,27.97017664,28.77238146,26.48026534,,,,,,
Fragile and conflict affected situations,Electricity production from nuclear sources (% of total),0.680139317,0.63622386,0.808979492,0.745145466,0.702150436,0.761718073,0.667836696,0.678098291,0.799119429,0.738993767,0.699777112,0.648450636,0.647408052,0.604719863,0.606822511,0.547114624,0.535110127,0.533319181,,,,,,,
Heavily indebted poor countries (HIPC),Electricity production from nuclear sources (% of total),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
High income,Electricity production from nuclear sources (% of total),23.0732769,23.10095189,23.35069327,22.80184256,23.31053575,22.69759395,21.92390148,22.29391546,21.93609377,21.83871723,20.73702907,20.73869515,21.12024393,20.52723559,18.85381215,17.64034304,17.65794698,17.80769345,17.15014225,,,,,,
IBRD only,Electricity production from nuclear sources (% of total),5.708684793,5.419457186,5.512902785,5.615983792,5.718247001,5.702732918,5.712117101,5.373479582,5.141155834,4.943821746,4.673206255,4.626192551,4.477409766,4.302376061,4.268935138,4.210766858,4.066285824,4.204937033,0.091654217,,,,,,
IDA & IBRD total,Electricity production from nuclear sources (% of total),5.390207004,5.114837099,5.202431916,5.331676598,5.42756375,5.401738498,5.421659617,5.113899131,4.891601851,4.70766374,4.471728542,4.418033828,4.28878769,4.129585097,4.118870035,4.059569584,3.927058186,4.058548429,0.087607402,,,,,,
IDA blend,Electricity production from nuclear sources (% of total),0.258967186,0.194101434,0.270597741,1.333385564,1.452634257,1.026721931,1.008956502,1.502163549,1.28846744,1.14929126,1.584617905,0.855415954,1.505281112,1.692415485,2.556102578,2.183870463,2.307249824,2.232458316,,,,,,,
IDA only,Electricity production from nuclear sources (% of total),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
IDA total,Electricity production from nuclear sources (% of total),0.133806796,0.098642179,0.132053857,0.635357507,0.691435631,0.498296859,0.489324275,0.720549804,0.608186313,0.534323519,0.71317952,0.376070525,0.650275628,0.724880057,1.081942117,0.920198353,0.995545425,0.962654652,,,,,,,
Late-demographic dividend,Electricity production from nuclear sources (% of total),4.623782136,4.444643313,4.905875005,5.090048797,5.306103744,5.343250658,5.494244919,5.035095303,4.786233154,4.599983757,4.358770023,4.421969448,4.253540577,4.029700792,3.949459305,3.958566762,3.828077956,4.025298513,0.165797979,,,,,,
Latin America & Caribbean,Electricity production from nuclear sources (% of total),2.491100178,2.190431392,2.231247344,2.052672196,3.041115897,2.886667131,2.922200892,2.552697055,2.346888874,2.651309685,2.354443742,2.35029024,2.380642591,1.977450039,2.190178529,2.055451572,2.155572729,1.949189586,0.727693226,,,,,,
Latin America & Caribbean (excluding high income),Electricity production from nuclear sources (% of total),2.983506103,2.627052892,2.661916686,2.448608127,3.674117604,3.482387116,3.503973187,3.065412856,2.827399108,3.191559182,2.843397276,2.833167198,2.87306896,2.359814766,2.611865206,2.45452007,2.577426575,2.332379378,0.867039904,,,,,,
Latin America & the Caribbean (IDA & IBRD countries),Electricity production from nuclear sources (% of total),2.578113078,2.265021318,2.306813999,2.121656542,3.14456588,2.984666688,3.019182904,2.635279443,2.420707719,2.735937864,2.4304087,2.424922138,2.456220804,2.038382773,2.2568127,2.118049607,2.221661245,2.008784387,0.750329976,,,,,,
Least developed countries: UN classification,Electricity production from nuclear sources (% of total),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
Low & middle income,Electricity production from nuclear sources (% of total),5.618479715,5.330345062,5.412861031,5.541335485,5.646933837,5.609640763,5.63312218,5.294226803,5.05909005,4.8606667,4.583092048,4.484921393,4.339302558,4.173752749,4.164023139,4.104119813,3.967339828,4.10315437,0.090536459,,,,,,
Low income,Electricity production from nuclear sources (% of total),,,,,,,,,,,,,,,,,,,,,,,,,
Lower middle income,Electricity production from nuclear sources (% of total),7.314894941,6.843931696,6.321707998,6.780808219,6.604705564,6.377545569,6.121357238,6.126226447,5.921434424,5.711876885,5.506197049,5.063109018,4.762139172,5.045824803,5.074438518,4.872511134,4.560992498,4.543310308,,,,,,,
Middle East & North Africa,Electricity production from nuclear sources (% of total),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027224962,0.145523542,0.347109974,0.321458976,0,,,,,,
Middle East & North Africa (excluding high income),Electricity production from nuclear sources (% of total),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.049743718,0.269988512,0.640407308,0.603253648,,,,,,,
Middle East & North Africa (IDA & IBRD countries),Electricity production from nuclear sources (% of total),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.050285208,0.272927502,0.647378532,0.609820432,,,,,,,
Middle income,Electricity production from nuclear sources (% of total),5.721206638,5.431395946,5.518439214,5.651826802,5.762136948,5.722121801,5.741622063,5.395590395,5.156468655,4.952640999,4.667210826,4.566965248,4.418851363,4.248648118,4.23293764,4.16826131,4.024982526,4.161847304,0.091765411,,,,,,
North America,Electricity production from nuclear sources (% of total),17.63246742,17.98779502,18.9782398,18.78942228,19.62265204,19.01118378,18.56995352,19.02773764,18.45757774,18.70318347,18.77441477,18.76469229,19.26677107,18.74223279,18.43035884,18.25140486,18.68072006,18.80727341,18.80755131,,,,,,
Not classified,Electricity production from nuclear sources (% of total),,,,,,,,,,,,,,,,,,,,,,,,,
OECD members,Electricity production from nuclear sources (% of total),23.23617156,23.27738053,23.52361211,22.95771177,23.56530568,22.94450962,22.17383103,22.54872162,22.23679086,22.14926383,21.00660304,21.00172707,21.42397517,20.84184678,19.09602253,17.87694825,17.95331606,18.16808654,18.03311468,,,,,,
Other small states,Electricity production from nuclear sources (% of total),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
Pacific island small states,Electricity production from nuclear sources (% of total),,,,,,,,,,,,,,,,,,,,,,,,,
Post-demographic dividend,Electricity production from nuclear sources (% of total),24.75902096,24.80894898,25.00406942,24.50750026,25.15947979,24.5027246,23.76489848,24.21732824,23.92162868,23.89441134,22.73926753,22.74112722,23.21994301,22.65799834,20.91887882,19.68594027,19.65241257,19.99328628,18.92125309,,,,,,
Pre-demographic dividend,Electricity production from nuclear sources (% of total),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
Small states,Electricity production from nuclear sources (% of total),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
South Asia,Electricity production from nuclear sources (% of total),1.872774235,2.052240913,2.132932916,2.82611984,3.139169305,2.930339004,2.541553222,2.436635006,2.314308028,2.285612902,2.060356664,1.660018107,2.005868007,2.604820903,3.026022312,2.887801884,2.855237546,2.769764926,,,,,,,
South Asia (IDA & IBRD),Electricity production from nuclear sources (% of total),1.872774235,2.052240913,2.132932916,2.82611984,3.139169305,2.930339004,2.541553222,2.436635006,2.314308028,2.285612902,2.060356664,1.660018107,2.005868007,2.604820903,3.026022312,2.887801884,2.855237546,2.769764926,,,,,,,
Sub-Saharan Africa,Electricity production from nuclear sources (% of total),4.150619733,4.492429095,4.191635081,4.092803329,3.292624442,3.459721131,3.542582274,3.528299948,2.930971724,2.501648923,2.738711139,3.182099965,3.174216042,2.817550577,3.063460336,2.704491972,3.129587158,2.98787776,,,,,,,
Sub-Saharan Africa (excluding high income),Electricity production from nuclear sources (% of total),4.153800216,4.495871495,4.194846992,4.095939509,3.295147472,3.462372201,3.545296838,3.531003568,2.933217631,2.503565854,2.740809722,3.184538303,3.176648339,2.819709573,3.065807765,2.706564335,3.131985257,2.990167271,,,,,,,
Sub-Saharan Africa (IDA & IBRD countries),Electricity production from nuclear sources (% of total),4.150619733,4.492429095,4.191635081,4.092803329,3.292624442,3.459721131,3.542582274,3.528299948,2.930971724,2.501648923,2.738711139,3.182099965,3.174216042,2.817550577,3.063460336,2.704491972,3.129587158,2.98787776,,,,,,,
Upper middle income,Electricity production from nuclear sources (% of total),5.148394481,4.912619343,5.215207938,5.232881634,5.446045818,5.478201016,5.603541212,5.138984117,4.894481107,4.700125722,4.398532228,4.410781381,4.309355782,4.00012733,3.972715187,3.948967862,3.859935895,4.041192651,0.12141837,,,,,,
World,Electricity production from nuclear sources (% of total),17.04699501,16.97550713,17.08488258,16.70365095,16.87798347,16.38422112,15.65615898,15.55174468,15.07132752,14.63263395,13.66239868,13.47527149,13.34412453,12.78694645,11.60417758,10.81149967,10.58014659,10.60144394,8.113442226,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
Data from database: World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated: 03/30/2023,,,,,,,,,,,,,,,,,,,,,,,,,,
