Country Name,Series Name,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
Burundi,Electricity production from hydroelectric sources (% of total),,,,,,,,,,,,,,,,,,,,,,,,,
Cabo Verde,Electricity production from hydroelectric sources (% of total),,,,,,,,,,,,,,,,,,,,,,,,,
Cambodia,Electricity production from hydroelectric sources (% of total),0,0,0,0,0,3.983516484,5.373525557,3.435582822,4.564315353,4.325699746,3.351206434,3.10391363,3.712480253,3.2,4.905660377,36.05299861,57.14285714,60.48334422,45.48555834,,,,,,
Cameroon,Electricity production from hydroelectric sources (% of total),98.84910486,98.35858586,98.75592417,98.90804598,98.10787913,96.42424242,95.76547231,95.37712895,94.20579421,76.22405014,73.37402251,74.49392713,69.44492478,72.21562977,74.26110454,74.01058201,74.10163339,74.15474642,74.99260136,,,,,,
Canada,Electricity production from hydroelectric sources (% of total),61.13981869,59.0920664,59.72294432,59.19936723,56.51581946,58.31312234,57.2385004,56.81861752,58.3248996,57.74160186,58.47559142,59.73576676,60.46978159,58.18440158,59.04023435,59.72330209,58.88807883,57.25461666,56.74419298,,,,,,
Cayman Islands,Electricity production from hydroelectric sources (% of total),,,,,,,,,,,,,,,,,,,,,,,,,
Central African Republic,Electricity production from hydroelectric sources (% of total),,,,,,,,,,,,,,,,,,,,,,,,,
Chad,Electricity production from hydroelectric sources (% of total),,,,,,,,,,,,,,,,,,,,,,,,,
Channel Islands,Electricity production from hydroelectric sources (% of total),,,,,,,,,,,,,,,,,,,,,,,,,
Chile,Electricity production from hydroelectric sources (% of total),56.90002102,44.90129263,35.39984371,46.19991018,49.38280313,50.98349019,46.283286,42.92102796,50.45918756,52.65545915,39.53237963,40.52157309,41.65870689,35.93506966,31.97084291,28.89994409,27.01293369,32.27650001,31.6778755,,,,,,
China,Electricity production from hydroelectric sources (% of total),17.25372572,17.81584582,16.43701605,16.40538216,18.73339325,17.40903562,14.84653972,16.04464167,15.87772039,15.2056174,14.78656465,16.87787066,16.5714641,16.94897365,14.62413023,17.30873395,16.73134903,18.55249398,19.06981297,,,,,,
